attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
0,179365,0,739,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,261,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,-18,5729,1013,287,1753,1165,258,8161,51,0,2
0,1506599,0,-1209,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,553,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,1204,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,322,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,714,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,-646,54915,47592,66903,14241,67604,5377,247618,26,0,2
0,1506599,0,-145,54915,47592,66903,14241,67604,5377,247618,26,0,2
